edad,sexo,comunidad,pais_nacimiento,situacion_prof,jornada_semanal,renta_cta_ajena,renta_cta_propia,anyo,ponderacion
52,Mujer,Catalunya,Espanya,asalariado, ,9564.6,0.0,2017,274.50571
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,282.00678999999997
70,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,516.41662
47,Mujer,Catalunya,Espanya,asalariado,40,58582.4,0.0,2017,376.20902
47,Hombre,Catalunya,Espanya,asalariado,50,102822.3,0.0,2017,373.84702000000004
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,384.22649
64,Hombre,Catalunya,Espanya,Empleador,40,0.0,25209.2,2017,496.80612
51,Mujer,Catalunya,Espanya,Empleador,30,0.0,57725.9,2017,489.92848
24,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,538.88486
39,Hombre,Catalunya,Espanya,asalariado,40,30902.3,0.0,2017,392.78306000000003
86,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,342.10671
64,Hombre,Catalunya,Espanya,autónomo, ,1976.2,0.0,2017,352.60242999999997
63,Mujer,Catalunya,Espanya,asalariado, ,516.1,0.0,2017,344.03851000000003
20,Mujer,Catalunya,Espanya,, ,1803.4,0.0,2017,348.84778
52,Hombre,Catalunya,Resto,asalariado,40,65972.7,0.0,2017,714.6357
50,Mujer,Catalunya,Resto,asalariado,25,31663.5,0.0,2017,715.4420299999999
21,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,782.3258099999999
40,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,573.93565
40,Hombre,Catalunya,Resto,Empleador,48,0.0,18542.81,2017,574.5146
83,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,373.95132
79,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,368.81052
56,Hombre,Catalunya,Espanya,asalariado,60,45168.6,0.0,2017,340.38928
55,Mujer,Catalunya,Espanya,asalariado,35,27820.6,0.0,2017,344.3519
20,Mujer,Catalunya,Espanya,asalariado,24,1977.0,0.0,2017,345.46767
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,373.95132
80,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,368.81052
58,Mujer,Catalunya,Espanya,asalariado,40,18167.6,0.0,2017,562.0851200000001
52,Hombre,Catalunya,Espanya,asalariado,40,22980.2,0.0,2017,565.79378
25,Mujer,Catalunya,Espanya,asalariado,40,5547.8,0.0,2017,619.38562
60,Hombre,Catalunya,Espanya,asalariado,40,42353.9,0.0,2017,475.17812000000004
57,Mujer,Catalunya,Espanya,asalariado,40,12806.6,0.0,2017,479.82991
25,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,528.7451
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,391.8833
50,Hombre,Catalunya,Espanya,asalariado,40,11412.6,0.0,2017,389.21316
48,Mujer,Catalunya,Espanya,asalariado,40,10200.6,0.0,2017,391.67225
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,400.01926000000003
85,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,528.01283
80,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,338.01005
63,Hombre,Catalunya,Espanya,asalariado,40,35496.4,0.0,2017,411.84312
31,Mujer,Catalunya,Espanya,asalariado,40,13995.6,0.0,2017,407.18199
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,393.02182
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,397.46265
61,Hombre,Catalunya,Espanya,asalariado,40,35130.5,0.0,2017,375.42231
58,Mujer,Catalunya,Espanya,asalariado, ,5764.5,0.0,2017,369.54733999999996
36,Mujer,Catalunya,Espanya,asalariado,40,15010.2,0.0,2017,370.3215
30,Hombre,Catalunya,Espanya,asalariado,40,39721.1,0.0,2017,377.64513999999997
41,Hombre,Catalunya,Espanya,asalariado,40,17255.4,0.0,2017,338.60157000000004
36,Mujer,Catalunya,Espanya,asalariado,40,19677.6,0.0,2017,338.26036
52,Hombre,Catalunya,Espanya,asalariado,49,36060.6,0.0,2017,354.62776
37,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,353.04128
48,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,369.13662
45,Mujer,Catalunya,Espanya,asalariado,30,10781.1,0.0,2017,369.39027000000004
22,Hombre,Catalunya,Espanya,asalariado,40,2195.8,0.0,2017,369.30287999999996
18,Mujer,Catalunya,Espanya,asalariado,40,14713.62,0.0,2017,370.49065
63,Hombre,Catalunya,Espanya,asalariado,40,14344.09,0.0,2017,350.15178
35,Hombre,Catalunya,Espanya,asalariado,40,19207.4,0.0,2017,339.01477
52,Mujer,Catalunya,Espanya,, ,1619.8,0.0,2017,332.35371000000004
84,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,273.19216
61,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,253.62559
52,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,250.11447
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,256.94903999999997
78,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,323.73363
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,322.61917
50,Hombre,Catalunya,Espanya,asalariado,40,0.0,68.0,2017,352.46668
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,270.46412999999995
49,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,274.78558
81,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,273.19216
58,Mujer,Catalunya,Espanya,asalariado,40,10800.0,0.0,2017,239.8492
19,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,246.85515
37,Mujer,Catalunya,Resto,asalariado,50,12298.04,0.0,2017,443.53058
43,Hombre,Catalunya,Resto,Empleador,40,0.0,17500.0,2017,443.97798
19,Hombre,Catalunya,Resto,, ,0.0,0.0,2017,455.53174
63,Hombre,Catalunya,Espanya,asalariado,45,55635.0,0.0,2017,190.06293
59,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,187.08865
37,Mujer,Catalunya,Espanya,asalariado,40,10819.2,0.0,2017,187.48058
45,Mujer,Catalunya,Espanya,asalariado,40,6703.3,0.0,2017,423.64375
39,Hombre,Catalunya,Espanya,asalariado,40,37990.7,0.0,2017,424.0711
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,225.43947000000003
65,Hombre,Catalunya,Espanya,asalariado, ,15577.2,0.0,2017,232.35587999999998
60,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,228.71975
40,Mujer,Catalunya,Espanya,asalariado,40,10494.3,0.0,2017,229.1989
34,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,229.72614
27,Mujer,Catalunya,Espanya,asalariado,15,6688.3,0.0,2017,229.72614
27,Hombre,Catalunya,Espanya,asalariado,40,34835.57,0.0,2017,626.6297599999999
66,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,372.06105
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,377.79261
38,Mujer,Catalunya,Espanya,asalariado,40,4450.2,0.0,2017,378.58405
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,388.82787
37,Hombre,Catalunya,Espanya,asalariado,40,12169.37,0.0,2017,574.8507
47,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,161.59623
52,Hombre,Catalunya, ,, ,218652.5,0.0,2017,0.0
54,Hombre,Catalunya,UE-28,asalariado,50,134977.9,0.0,2017,390.11702
52,Mujer,Catalunya,UE-28,, ,0.0,0.0,2017,388.27064
49,Mujer,Catalunya,Espanya,asalariado,45,42846.9,0.0,2017,310.34258
47,Hombre,Catalunya,Espanya,asalariado,45,51941.6,0.0,2017,308.39411
66,Mujer,Catalunya,Resto,asalariado,20,7231.0,0.0,2017,113.53966000000001
42,Mujer,Catalunya,Espanya,asalariado, ,2016.7,0.0,2017,114.23943
42,Hombre,Catalunya,Resto,asalariado,40,52902.1,0.0,2017,114.35467
42,Mujer,Catalunya,Espanya,asalariado,40,27292.1,0.0,2017,114.23943
34,Hombre,Catalunya,Espanya,asalariado, ,42869.1,0.0,2017,116.49868000000001
81,Mujer,Catalunya,Espanya,autónomo, ,0.0,178120.6,2017,258.57388
66,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,395.0529
46,Hombre,Catalunya,Espanya,asalariado,40,0.0,-3388.3,2017,418.55634
44,Mujer,Catalunya,Espanya,asalariado,40,50225.0,0.0,2017,418.84394
57,Hombre,Catalunya,Espanya,asalariado,40,60794.0,0.0,2017,314.20259
52,Mujer,Catalunya,Espanya,asalariado,40,29427.1,0.0,2017,317.86037000000005
47,Hombre,Catalunya,Espanya,asalariado,40,26452.9,0.0,2017,418.55634
37,Mujer,Catalunya,Espanya,asalariado,40,17521.0,0.0,2017,418.84394
47,Mujer,Catalunya,Espanya,asalariado,40,26842.3,505.9,2017,420.45009000000005
42,Hombre,Catalunya,Espanya,asalariado,40,35988.4,0.0,2017,418.51916
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,376.10494
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,380.35462
70,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2017,470.5545
65,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,473.61007
42,Hombre,Catalunya,Espanya,asalariado,40,3290.3,0.0,2017,479.28727000000003
38,Mujer,Catalunya,Espanya,Empleador,40,570.4,37049.4,2017,478.80429000000004
46,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,390.47709
43,Mujer,Catalunya, ,, ,1183.2,0.0,2017,0.0
37,Hombre,Catalunya,Resto,asalariado,40,11423.87,0.0,2017,477.11537000000004
32,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,477.73100999999997
63,Mujer,Catalunya,Espanya,asalariado,40,0.0,3589.2,2017,278.74045
63,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,285.67895
67,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,316.7345
58,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,239.98472999999998
53,Mujer,Catalunya,Espanya,asalariado,40,42559.2,0.0,2017,242.77851
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,249.41262000000003
41,Mujer,Catalunya,Espanya,asalariado, ,13459.5,0.0,2017,357.80552
41,Hombre,Catalunya,Espanya,asalariado,40,23801.6,0.0,2017,358.16645
56,Hombre,Catalunya,Espanya,asalariado,40,948.6,0.0,2017,350.62806
44,Mujer,Catalunya,Espanya,asalariado,40,20194.3,0.0,2017,354.80228
52,Mujer,Catalunya,Espanya,asalariado,40,36451.3,0.0,2017,533.56289
51,Hombre,Catalunya,Espanya,asalariado,40,34999.4,0.0,2017,536.10019
25,Mujer,Catalunya,Espanya,, ,2664.1,0.0,2017,586.87947
23,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,586.87947
69,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,321.24393
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,317.65469
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,316.7345
67,Mujer,Catalunya,Espanya,asalariado, ,1610.1,2467.6,2017,461.54922999999997
54,Hombre,Catalunya,Espanya,asalariado,40,33122.0,0.0,2017,466.48073
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,506.21365
53,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,511.62237999999996
27,Hombre,Catalunya,Espanya,asalariado, ,2596.7,0.0,2017,519.40637
48,Mujer,Catalunya,Espanya,asalariado,40,5202.1,0.0,2017,752.58984
51,Hombre,Catalunya,Espanya,asalariado,40,30347.4,0.0,2017,710.06762
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,354.55302
66,Mujer,Catalunya, ,, ,0.0,0.0,2017,0.0
37,Mujer,Catalunya, ,, ,298.8,0.0,2017,0.0
45,Hombre,Catalunya,Resto,asalariado,40,13334.7,0.0,2017,393.81511
38,Mujer,Catalunya,Espanya,asalariado,40,0.0,6135.2,2017,393.41826000000003
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,316.7345
39,Mujer,Catalunya,Resto,asalariado,40,1798.1,20556.0,2017,393.90193
42,Mujer,Catalunya,Espanya,asalariado,40,19555.7,0.0,2017,394.03552
45,Hombre,Catalunya,Espanya,asalariado,40,51567.9,0.0,2017,394.43299
42,Hombre,Catalunya,Espanya,asalariado,40,11541.56,0.0,2017,485.51349000000005
35,Mujer,Catalunya,Espanya,asalariado, ,16048.2,0.0,2017,361.85952000000003
41,Hombre,Catalunya,Espanya,asalariado,40,10921.9,0.0,2017,361.3932
77,Hombre,Catalunya,Espanya,asalariado, ,15229.08,0.0,2017,302.24121
77,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,298.08623
37,Mujer,Catalunya,Espanya,asalariado, ,0.0,8910.6,2017,394.03552
37,Hombre,Catalunya,Espanya,asalariado,40,0.0,11221.9,2017,394.43299
40,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,363.97873
34,Hombre,Catalunya,Resto,asalariado,50,15248.5,0.0,2017,371.17694
27,Mujer,Catalunya,Espanya,asalariado,40,12492.56,0.0,2017,490.13005
53,Hombre,Catalunya,Resto,asalariado, ,0.0,0.0,2017,181.8154
45,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,181.00203
21,Hombre,Catalunya,Resto,, ,605.9,0.0,2017,180.95921
19,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,181.54121999999998
18,Hombre,Catalunya,Resto,, ,0.0,0.0,2017,185.89963
34,Hombre,Catalunya,Resto,asalariado,40,12724.38,0.0,2017,529.2456
83,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,323.73363
67,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,322.61917
31,Hombre,Catalunya,Espanya,asalariado,20,11528.8,620.3,2017,428.48174000000006
23,Mujer,Catalunya,Espanya,asalariado,30,2065.5,277.7,2017,462.03782
54,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,420.06280999999996
58,Hombre,Catalunya,Espanya,Empleador,40,0.0,17500.0,2017,415.22893999999997
49,Mujer,Catalunya,Espanya,asalariado,40,37172.4,0.0,2017,469.05334000000005
23,Mujer,Catalunya,Espanya,, ,8184.4,0.0,2017,512.90324
22,Hombre,Catalunya,Espanya,, ,17076.9,0.0,2017,466.31835
48,Hombre,Catalunya,Espanya,asalariado,40,38351.5,0.0,2017,348.43355
46,Mujer,Catalunya,Espanya,asalariado,40,10141.9,0.0,2017,350.63499
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,317.65469
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,321.24393
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,271.69597999999996
59,Hombre,Catalunya, ,, ,0.0,0.0,2017,0.0
37,Hombre,Catalunya,Resto,asalariado, ,10695.89,0.0,2017,485.51349000000005
44,Mujer,Catalunya,Espanya,asalariado,40,17213.6,0.0,2017,355.75567
43,Hombre,Catalunya,Espanya,asalariado,40,155689.2,0.0,2017,356.11453
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,365.3818
54,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,275.69597999999996
40,Hombre,Catalunya,Espanya,asalariado,50,28790.4,0.0,2017,355.28067000000004
37,Mujer,Catalunya,Espanya,asalariado,20,11297.2,0.0,2017,354.92265
86,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,271.63131
49,Hombre,Catalunya,Resto,asalariado,60,17810.8,0.0,2017,332.88223
46,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,334.98542000000003
20,Mujer,Catalunya,Resto,asalariado, ,2851.4,0.0,2017,334.10327
40,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,320.00577999999996
53,Mujer,Catalunya,Espanya,asalariado,43,11164.5,0.0,2017,238.8655
41,Hombre,Catalunya,Resto,asalariado,40,14686.6,0.0,2017,213.77704
33,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,214.05288
37,Hombre,Catalunya,Resto,asalariado,40,18979.9,0.0,2017,287.75708
36,Mujer,Catalunya,Resto,asalariado, ,15869.1,0.0,2017,287.4671
38,Hombre,Catalunya,Resto,asalariado,40,18133.4,0.0,2017,706.37647
47,Hombre,Catalunya,Espanya,asalariado,40,16162.9,0.0,2017,462.58937000000003
36,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,462.90722999999997
41,Hombre,Catalunya,Resto,asalariado, ,8070.7,0.0,2017,273.64331
33,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,273.99641
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,391.8833
43,Mujer,Catalunya,Espanya,asalariado,40,8863.9,0.0,2017,594.01889
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,277.07506
49,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,278.59131
59,Mujer,Catalunya,Espanya,asalariado,40,13342.5,0.0,2017,445.16039000000006
38,Mujer,Catalunya, ,, ,0.0,0.0,2017,0.0
24,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,490.54127
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,341.39243
38,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,343.84301
80,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,271.63131
32,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,346.04812000000004
27,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,340.11784
62,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,367.8337
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,291.06676
49,Hombre,Catalunya,Espanya,asalariado,40,0.0,0.0,2017,292.65958
56,Hombre,Catalunya,Espanya,asalariado,40,20915.8,0.0,2017,358.08095
52,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,362.24953999999997
26,Hombre,Catalunya,Espanya,asalariado,40,19074.0,0.0,2017,369.50977
25,Hombre,Catalunya,Espanya,, ,3856.2,0.0,2017,362.25818
77,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,271.63131
34,Hombre,Catalunya,Espanya,asalariado,40,36483.2,0.0,2017,526.22182
44,Mujer,Catalunya,UE-28,asalariado, ,12855.7,0.0,2017,383.92908
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,244.10176
56,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,245.25267000000002
72,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,285.39277999999996
71,Mujer,Catalunya,Espanya,ayuda familiar, ,0.0,0.0,2017,288.61748
34,Mujer,Catalunya,Espanya,autónomo,55,14409.8,0.0,2017,440.35104
51,Hombre,Catalunya,Resto,asalariado,48,19941.39,0.0,2017,466.7765
50,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,467.30317
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,125.69581000000001
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,124.29142
47,Mujer,Catalunya,Espanya,asalariado, ,1905.3,0.0,2017,127.18217
45,Hombre,Catalunya, ,, ,7835.1,0.0,2017,0.0
40,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,126.59808000000001
24,Hombre,Catalunya,Espanya,asalariado,40,17108.6,0.0,2017,126.44058000000001
29,Hombre,Catalunya,UE-28,autónomo,25,11610.48,0.0,2017,559.49965
30,Hombre,Catalunya,Resto,asalariado,40,18124.8,0.0,2017,352.6089
30,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,346.56619
33,Hombre,Catalunya,UE-28,asalariado, ,26220.2,0.0,2017,478.14275
33,Mujer,Catalunya,UE-28,asalariado,40,27665.7,0.0,2017,469.94874000000004
37,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,426.38791
26,Hombre,Catalunya,UE-28,asalariado,39,15916.05,0.0,2017,434.82034000000004
27,Mujer,Catalunya,Resto,autónomo,40,0.0,11506.1,2017,518.48294
57,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,307.92289
55,Hombre,Catalunya,Espanya,asalariado,40,9325.2,0.0,2017,309.95457999999996
82,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,245.44598
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,383.41649
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,374.9959
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,304.29555
56,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,308.98319
34,Mujer,Catalunya,Espanya,asalariado,20,0.0,0.0,2017,310.34275
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,278.23562000000004
58,Mujer,Catalunya,Espanya,asalariado,35,4243.5,0.0,2017,282.28412000000003
53,Hombre,Catalunya,Espanya,asalariado,40,16056.8,0.0,2017,284.14665
43,Hombre,Catalunya,Espanya,asalariado,45,33214.0,0.0,2017,321.03152
40,Mujer,Catalunya,Espanya,autónomo,30,36664.4,0.0,2017,320.70801
85,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,245.44598
70,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,329.48902999999996
68,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,329.48902999999996
31,Mujer,Catalunya,UE-28,asalariado,40,18019.0,0.0,2017,908.9127
37,Hombre,Catalunya,UE-28,asalariado,45,50436.3,0.0,2017,907.7414
58,Hombre,Catalunya,Espanya,asalariado,20,29825.1,18000.0,2017,370.37937
44,Mujer,Catalunya,Espanya,asalariado,35,22846.1,0.0,2017,374.78873
68,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,374.9959
31,Hombre,Catalunya,Espanya,asalariado,40,12598.6,0.0,2017,418.04128
35,Hombre,Catalunya,Espanya,asalariado,45,36176.2,0.0,2017,418.04128
65,Hombre,Catalunya,Espanya,asalariado, ,15743.6,0.0,2017,332.37442999999996
69,Mujer,Catalunya,Espanya,asalariado, ,762.5,0.0,2017,353.04016
41,Mujer,Catalunya,Espanya,asalariado,50,21564.9,0.0,2017,355.21603
84,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,271.54472999999996
78,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,267.81174
39,Hombre,Catalunya,Espanya,asalariado,38,37719.0,0.0,2017,313.54173
34,Mujer,Catalunya,UE-28,asalariado, ,0.0,0.0,2017,313.9463
33,Hombre,Catalunya,Resto,asalariado,30,5417.9,0.0,2017,346.56255
36,Mujer,Catalunya,Resto,asalariado,30,22268.2,0.0,2017,339.84168999999997
72,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,285.39277999999996
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,288.61748
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,271.54472999999996
79,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,267.81174
71,Hombre,Catalunya,Espanya,Empleador,20,0.0,29900.0,2017,285.39277999999996
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,288.61748
37,Mujer,Catalunya,UE-28,asalariado,45,27481.1,0.0,2017,663.9111
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,245.44598
44,Hombre,Catalunya,Espanya,autónomo, ,26747.2,0.0,2017,436.20335
82,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,383.41649
60,Mujer,Catalunya,Espanya,asalariado,43,40240.6,0.0,2017,239.54799
62,Hombre,Catalunya,Resto,asalariado,40,33924.6,0.0,2017,365.75878
52,Hombre,Catalunya,Espanya,asalariado,50,225957.9,0.0,2017,362.41056000000003
23,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,285.34187000000003
52,Mujer,Catalunya,Espanya,asalariado,48,37819.69,0.0,2017,285.33506
53,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,247.69551
66,Hombre,Catalunya,Espanya,Empleador,50,0.0,750.4,2017,268.40578
63,Mujer,Catalunya,Espanya,autónomo,35,13325.1,0.0,2017,270.14869
34,Mujer,Catalunya,Espanya,autónomo, ,6164.6,1456.0,2017,440.35104
81,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,245.44598
78,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,271.54472999999996
81,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,267.81174
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,245.44598
29,Hombre,Catalunya,Espanya,asalariado,40,11631.7,0.0,2017,406.0798
32,Mujer,Catalunya,Espanya,asalariado,40,10928.1,5218.9,2017,399.12075
53,Hombre,Catalunya,Espanya,autónomo,40,0.0,17729.5,2017,284.03562999999997
52,Mujer,Catalunya,Espanya,autónomo,25,0.0,10198.6,2017,282.69132
29,Hombre,Catalunya,Resto,asalariado,50,20532.83,0.0,2017,950.9878
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,235.77253
53,Mujer,Catalunya,Espanya,Empleador,40,0.0,15913.7,2017,239.84363
28,Hombre,Catalunya,Espanya,autónomo, ,197.6,11274.6,2017,244.6506
22,Mujer,Catalunya,Espanya,, ,593.7,0.0,2017,263.81015
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,235.97106000000002
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,321.52367999999996
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,325.15664
42,Hombre,Catalunya,Espanya,asalariado,40,7968.8,4023.8,2017,327.49068
37,Mujer,Catalunya,Espanya,asalariado,40,26068.5,0.0,2017,563.8603099999999
40,Mujer,Catalunya,Espanya,autónomo,40,0.0,24000.0,2017,321.46577
40,Hombre,Catalunya,Espanya,asalariado,40,37248.9,0.0,2017,321.79005
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,396.11337000000003
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,396.11337000000003
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,271.54472999999996
77,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,267.81174
68,Mujer,Catalunya,Espanya,asalariado, ,3629.9,0.0,2017,308.48211000000003
45,Hombre,Catalunya,Espanya,asalariado,35,30316.99,0.0,2017,310.69645
62,Hombre,Catalunya,Espanya,asalariado, ,38329.3,0.0,2017,297.18629
60,Mujer,Catalunya,Espanya,asalariado,45,90039.4,0.0,2017,292.53564
36,Hombre,Catalunya,Espanya,asalariado,48,866.2,0.0,2017,293.44417999999996
56,Hombre,Catalunya,Resto,asalariado,45,138162.5,0.0,2017,245.25267000000002
83,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,244.10176
63,Hombre,Catalunya,Espanya,Empleador, ,0.0,30000.0,2017,256.66458
61,Mujer,Catalunya,Espanya,autónomo, ,17384.9,30000.0,2017,250.43077000000002
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,290.85432000000003
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,289.85303999999996
40,Hombre,Catalunya,Resto,asalariado,40,18990.4,0.0,2017,418.29342
